vehicleid,status,make,model,modelyear,color,fuel,wheelchairaccessible,operator,zipcode,affiliation,medallion
58,ACTIVE,TOYOTA,CAMRY,2019,BLUE/WHITE,Hybrid,FALSE,MAYAYE CORP,60641,Sun Taxi Association Inc,Owner-Operator
553,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,WULLEN CAB CO.,60656,Flash Cab Co,Owner-Operator
3526,ACTIVE,TOYOTA,RAV4,2017,GRAY/WHITE,Hybrid,FALSE,SOLOMON GAIM INC.,60626,Choice Taxi Association Inc,Owner Manager
278,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLACK/STRIPES,Hybrid,FALSE,GEORGE D. PANAGOULIAS,60657,Independent1,Owner-Operator
6954,ACTIVE,TOYOTA,SIENNA,2022,WHITE/BLACK/STRIPES,Hybrid,TRUE,HONEY WEALTH INVESTMENT LLC,60656,Independent1,Owner Manager
6977,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,"MONIKRIS, INC",60656,Flash Cab Co,Owner-Operator
4925,ACTIVE,TOYOTA,PRIUS,2013,WHITE/BLACK/STRIPES,Hybrid,FALSE,FATHAMA NAJOM INC.,60659,Independent1,Owner-Operator
3936,ACTIVE,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,FALSE,SAHOTA CAB CO,60646,Koam Taxi Association,Owner-Operator
1577,ACTIVE,TOYOTA,SIENNA,2022,WHITE,Hybrid,FALSE,"SIPWALA TRANS, INC.",60656,Independent1,Owner-Operator
581,ACTIVE,TOYOTA,PRIUS,2013,CREAM/GREEN,Hybrid,FALSE,PARAMJIT ENTERPRISES INC,60641,Checker Taxi Association Co.,Owner Manager
46,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,MONICA CORP,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
6650,ACTIVE,TOYOTA,PRIUS,2012,CREAM/BLUE,Hybrid,FALSE,RAPHEW AZEEZ,60652,Blue Diamond Taxi Affil Inc,Owner Manager
4588,ACTIVE,TOYOTA,CAMRY,2020,BLUE/WHITE,Hybrid,FALSE,JBL Express Inc.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
4689,ACTIVE,TOYOTA,PRIUS,2012,CREAM/GREEN,Hybrid,FALSE,ZANTE CAB CO INC,60641,Checker Taxi Association Co.,Owner Manager
3660,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,SURINA CAB CO,60656,Flash Cab Co,Owner-Operator
924,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,M & D TAXI COMPANY,60641,Independent1,Owner-Operator
2382,ACTIVE,TOYOTA,SIENNA,2023,BLUE/WHITE,Hybrid,TRUE,"AHAB TRANS, INC",60641,Sun Taxi Association Inc,Owner-Operator
1651,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLACK/STRIPES,Hybrid,FALSE,MAKHANI CAB CO.,60660,Independent1,Owner-Operator
5855,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,FALSE,ZARA NOOR INC,60656,Flash Cab Co,Owner Manager
5679,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,AHTZ CAB CO,60656,Flash Cab Co,Owner-Operator
4526,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,KNOWTICA CAB CO,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
1010,ACTIVE,TOYOTA,CAMRY,2018,WHITE/RED,Hybrid,FALSE,ADA TEUTA GENTI CORP,60659,Independent1,Owner-Operator
5388,ACTIVE,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,FALSE,NEW CITY CAB CORP,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
4210,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,AVATAR TAXI CORP,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
4203,ACTIVE,FORD,FUSION,2015,WHITE,Hybrid,FALSE,"ROSEL B. CAB COMPANY, INC.",60656,Flash Cab Co,Chicago Taxicab Management Inc.
3578,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,FALSE,TALEEXI INC,60656,Flash Cab Co,Owner-Operator
3701,ACTIVE,TOYOTA,COROLLA,2021,WHITE,Hybrid,FALSE,"BAKILA HOSSAIN, INC.",60656,Flash Cab Co,Owner-Operator
1158,ACTIVE,TOYOTA,CAMRY,2021,YELLOW,Gasoline,FALSE,PEDDY INC,60641,Yellow Cab Association,Owner-Operator
903,ACTIVE,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,FALSE,MEDALLION FUNDING CHICAGO CORP II,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
2389,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,2389 CAB CORPORATION,60641,Sun Taxi Association Inc,Owner Manager
3837,ACTIVE,HYUNDAI,SANTA FE,2016,BLUE/WHITE,Gasoline,FALSE,JIN CAB CO,60641,Sun Taxi Association Inc,Owner-Operator
4992,ACTIVE,TOYOTA,CAMRY,2018,BLUE/WHITE,Gasoline,FALSE,J Y & S H INC,60641,Sun Taxi Association Inc,Owner-Operator
5838,ACTIVE,TOYOTA,SIENNA,2021,YELLOW,Hybrid,TRUE,"FRANCIS KING BOAT, INC.",60641,Yellow Cab Association,Owner-Operator
584,ACTIVE,TOYOTA,PRIUS,2021,YELLOW,Hybrid,FALSE,HAKOY LLC,60641,Yellow Cab Association,Owner-Operator
1653,ACTIVE,TOYOTA,RAV4,2016,GRAY,Hybrid,FALSE,UN EMERSON TRANS INC,60626,INDEPENDENT4,Owner-Operator
3961,ACTIVE,TOYOTA,COROLLA,2018,WHITE,Gasoline,FALSE,ARES CAB CORP.,60659,Top Cab Association,Top Cab Corp.
3475,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,CIVIC CORP,60656,Flash Cab Co,Owner Manager
626,ACTIVE,TOYOTA,AVALON,2014,BLACK,Hybrid,FALSE,"ADEN TRANS, INC",60612,Independent1,Owner-Operator
4646,ACTIVE,TOYOTA,CAMRY,2014,BLACK,Hybrid,FALSE,MOGHAL CORP,60659,Independent1,Owner-Operator
3078,ACTIVE,HYUNDAI,ELANTRA,2017,LAVENDER,Gasoline,FALSE,KALLIANI CAB INC,60618,CHICAGO CITY TAXI ASSOC,Owner Manager
832,ACTIVE,TOYOTA,CAMRY,2020,RED,Hybrid,FALSE,ATIDAB TAXI LLC,60612,Independent1,Owner-Operator
6120,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,FILE ZANI CORP.,60659,City Service Taxi Association,Owner Manager
1623,ACTIVE,TOYOTA,RAV4,2017,SILVER,Hybrid,FALSE,JAM TRANS INC,60653,Independent1,Owner-Operator
3663,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,ALPHA BARRY CAB INC.,60659,City Service Taxi Association,Owner-Operator
3884,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,FALSE,VICENTE CALDERON,60632,Yellow Cab Association,Owner Manager
5879,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,BANTVA INC,60656,Flash Cab Co,Owner-Operator
2213,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,RIDESHARE TAXI CORP,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
5360,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,HAJRA EXPRESS INC,60645,Flash Cab Co,Owner-Operator
2471,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,ABBAS INC,60646,Blue Ribbon Assn Inc,Owner Manager
6937,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,SUMMERA CAB CO,60656,Flash Cab Co,Owner-Operator
1740,ACTIVE,TOYOTA,SIENNA,2020,YELLOW,Gasoline,TRUE,SENEGAL TRANSIT INC.,60641,Yellow Cab Association,Owner Manager
5816,ACTIVE,TOYOTA,CAMRY,2020,GRAY,Hybrid,FALSE,NATHAN AMNEN CORP,60640,Independent1,Owner-Operator
132,ACTIVE,TOYOTA,CAMRY,2021,WHITE,Hybrid,FALSE,SRT TRANSPORTATIONS INC,60659,City Service Taxi Association,Owner-Operator
3753,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,3753 EJM INC,60630,Globe Taxi Association Inc,Owner Manager
1336,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,SAIYED CAB CO,60656,Flash Cab Co,Owner-Operator
4597,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,R K TAXI CORP,60656,Flash Cab Co,Owner-Operator
3575,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,"A K DISPATCH, INC",60659,City Service Taxi Association,Owner Manager
6782,ACTIVE,KIA,SEDONA,2017,WHITE,Gasoline,FALSE,ODUA INC,60630,Globe Taxi Association Inc,Owner-Operator
38,ACTIVE,TOYOTA,SIENNA,2019,WHITE/BLACK/STRIPES,Gasoline,TRUE,CAPITAL CROWN CAB LLC,60612,Independent1,Owner-Operator
5013,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,"KOHINOOR TRANS, INC",60659,City Service Taxi Association,Owner-Operator
970,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,3753 EJM INC,60630,Globe Taxi Association Inc,Owner Manager
587,ACTIVE,TOYOTA,CAMRY,2018,GRAY,Gasoline,FALSE,FABRICE CAB INC,60612,Independent1,Owner-Operator
302,ACTIVE,TOYOTA,CAMRY,2022,BLUE/WHITE,Hybrid,FALSE,MERESSA INC,60641,Sun Taxi Association Inc,Owner-Operator
4855,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,HAMIT ZANI CORP,60659,City Service Taxi Association,Owner Manager
5264,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Gasoline,FALSE,NELSON LTD,60659,City Service Taxi Association,Owner Manager
2310,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Hybrid,FALSE,GEE GEE INC,60630,Globe Taxi Association Inc,Owner Manager
5643,ACTIVE,TOYOTA,RAV4,2017,BLUE/WHITE,Hybrid,FALSE,KALGIDHAR CAB CO,60641,Sun Taxi Association Inc,Owner-Operator
1901,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,THE LUXER INC,60660,Independent1,Owner-Operator
449,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,"TEDDY TRANS, INC",60659,City Service Taxi Association,Owner-Operator
6454,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,LIKISI INC.,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
4125,ACTIVE,TOYOTA,SIENNA,2017,YELLOW,Gasoline,TRUE,SKY CAB CORP,60641,Yellow Cab Association,Owner-Operator
2605,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,ABEBE CORP,60659,City Service Taxi Association,Owner Manager
2954,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,"CUUBAY, INC",60630,Globe Taxi Association Inc,Owner-Operator
4524,ACTIVE,TOYOTA,CAMRY,2017,WHITE/GREEN,Hybrid,FALSE,CAROL CAB CO.,60656,Flash Cab Co,Owner-Operator
3630,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,RIVER NORTH CAB CO,60634,Flash Cab Co,Chicago Taxicab Management Inc.
3842,ACTIVE,TOYOTA,SCION,2014,WHITE,Gasoline,FALSE,FOREVER CAB INC.,60630,Globe Taxi Association Inc,Owner Manager
4886,ACTIVE,TOYOTA,RAV4,2014,GRAY/WHITE,Gasoline,FALSE,"HANNA CAB, INC.",60626,Choice Taxi Association Inc,Owner-Operator
4566,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,FDALA1 INC.,60656,Flash Cab Co,Owner Manager
724,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,DIVINE GRACE TRANSIT LLC,60638,Independent1,Owner-Operator
2124,ACTIVE,TOYOTA,COROLLA,2017,WHITE,Hybrid,FALSE,"ALEXIS CAB CO., INC.",60618,Top Cab Association,Top Cab Corp.
6806,ACTIVE,TOYOTA,PRIUS,2016,BLACK,Hybrid,FALSE,BLUE SAPPHIRE TAXI LLC,60612,Independent1,Owner-Operator
6637,ACTIVE,TOYOTA,SIENNA,2022,BLUE/WHITE,Hybrid,TRUE,BFJ TAXI INC,60641,Sun Taxi Association Inc,Owner-Operator
6942,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,ARASH CAB LLC,60656,Flash Cab Co,Owner Manager
6237,ACTIVE,VPG,MV-1,2014,GREEN,Gasoline,TRUE,TERRA TAXI INC.,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
591,ACTIVE,TOYOTA,SIENNA,2020,WHITE/BLACK/STRIPES,Gasoline,TRUE,RICHARD ODESHO,60645,Independent1,Owner-Operator
3011,ACTIVE,TOYOTA,RAV4,2022,WHITE,Hybrid,FALSE,JBL CAB INC,60656,Flash Cab Co,Owner-Operator
5623,ACTIVE,TOYOTA,SCION,2015,CREAM/BLACK,Gasoline,FALSE,DADINGO LLC,60653,Independent1,Owner-Operator
5897,ACTIVE,TOYOTA,HIGHLANDER,2019,YELLOW,Gasoline,FALSE,TOP TOP TAXI INC,60641,Yellow Cab Association,Owner-Operator
2420,ACTIVE,TOYOTA,SIENNA,2022,WHITE,Hybrid,TRUE,EFFICIENCY TRANSPORTATION LLC,60659,Independent1,Owner-Operator
2933,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,RYL SERVICES LLC,60656,Flash Cab Co,Owner Manager
463,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Gasoline,FALSE,"TWILIGHT TRANS, INC",60659,City Service Taxi Association,Owner-Operator
1422,ACTIVE,TOYOTA,SIENNA,2016,WHITE,Gasoline,FALSE,FLAMINGO CAB CO.,60659,Flash Cab Co,Owner-Operator
1109,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,ABADANI INC,60656,Flash Cab Co,Owner Manager
5946,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,AAMIN INC,60656,Flash Cab Co,Owner-Operator
1052,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,ELZAIN CAB CORP.,60659,City Service Taxi Association,Owner-Operator
6399,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,6399 TAXI CORP,60630,Globe Taxi Association Inc,Owner Manager
5881,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,POPO INC,60659,City Service Taxi Association,Owner Manager
4808,ACTIVE,TOYOTA,CAMRY,2022,WHITE,Hybrid,FALSE,BHA TAXI CORP,60630,Globe Taxi Association Inc,Owner Manager
2688,ACTIVE,TOYOTA,PRIUS,2011,WHITE,Hybrid,FALSE,ASHY CAB CO,60647,Flash Cab Co,Chicago Taxicab Management Inc.
2658,ACTIVE,TOYOTA,RAV4,2021,YELLOW,Hybrid,FALSE,WHITE STAR TAXI INC,60641,Yellow Cab Association,Owner Manager
4393,ACTIVE,TOYOTA,SIENNA,2019,SILVER,Gasoline,FALSE,LOVE & PEACE TAXI LLC,60612,Independent1,Owner-Operator
138,ACTIVE,DODGE,CARAVAN,2016,BLUE/WHITE,Flex Fuel,TRUE,MCCAB XXIII CORP.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
4329,ACTIVE,TOYOTA,RAV4,2015,WHITE,Gasoline,FALSE,OHANS CORPORATION,60659,City Service Taxi Association,Owner-Operator
448,ACTIVE,TOYOTA,CAMRY,2018,WHITE,Hybrid,FALSE,GEORGE TAXI EXPRESS INC,60640,Independent1,Owner-Operator
6622,ACTIVE,TOYOTA,HIGHLANDER,2023,BLACK,Hybrid,FALSE,NEWRAIN INC.,60612,Independent1,Owner-Operator
5523,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,FALSE,"TAXI MEDALLION GROUP, LLC SERIES 30",60618,Yellow Cab Association,Owner Manager
6744,ACTIVE,TOYOTA,CAMRY,2015,WHITE/BLUE LETTERS,Hybrid,FALSE,EATD CORP.,60640,Independent1,Owner-Operator
541,ACTIVE,TOYOTA,HIGHLANDER,2022,DARK BLUE,Hybrid,FALSE,WCK TRANSPORT INC.,60612,INDEPENDENT4,Owner-Operator
2132,ACTIVE,TOYOTA,PRIUS,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,CHICAB ONE INC,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
6743,ACTIVE,TOYOTA,SIENNA,2022,WHITE,Hybrid,TRUE,LUHAK CORP.,60659,Independent2,Owner-Operator
1884,ACTIVE,TOYOTA,CAMRY,2016,CREAM/BLUE,Hybrid,FALSE,FOLARIN GBOYEGA,60640,Blue Diamond Taxi Affil Inc,Owner-Operator
2353,ACTIVE,FORD,FUSION,2017,WHITE,Hybrid,FALSE,KNOWZ CAB CO,60656,Flash Cab Co,Chicago Taxicab Management Inc.
5933,ACTIVE,TOYOTA,CAMRY,2019,YELLOW,Hybrid,FALSE,"JATREE, INC",60641,Yellow Cab Association,Owner Manager
1450,ACTIVE,TOYOTA,PRIUS,2015,YELLOW,Hybrid,FALSE,"TAXI MEDALLION GROUP, LLC - SERIES I",60641,Yellow Cab Association,Owner Manager
5253,ACTIVE,HYUNDAI,TUCSON,2023,BLUE/WHITE,Hybrid,FALSE,MUN OK SUH,60626,Sun Taxi Association Inc,Owner-Operator
2724,ACTIVE,FORD,ESCAPE,2010,WHITE,Hybrid,FALSE,"HASHARIYE TRANS, INC",60656,Flash Cab Co,Owner Manager
126,ACTIVE,MAZDA,CX5,2014,WHITE,Gasoline,FALSE,OUTPOST CAPITAL INC,60659,City Service Taxi Association,Owner Manager
1496,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,"ALVA 1, INC.",60659,City Service Taxi Association,Owner Manager
1435,ACTIVE,TOYOTA,SIENNA,2020,WHITE/STARS/STRIPES,Gasoline,TRUE,BOL-D CAPITAL LLC,60618,American-United Cab Assn,Owner-Operator
3590,ACTIVE,TOYOTA,COROLLA,2024,BLACK,Hybrid,FALSE,DJW EQUILIBRUM SERVICES LLC,60612,Independent1,Owner-Operator
5961,ACTIVE,TOYOTA,CAMRY,2012,YELLOW,Hybrid,FALSE,QUETTA CAB CO,60641,Yellow Cab Association,Owner Manager
5491,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,WESTERN GREEN CAB CO,60656,Flash Cab Co,Chicago Taxicab Management Inc.
2557,ACTIVE,TOYOTA,CAMRY,2019,SILVER,Gasoline,FALSE,ETHIO-ADDIS INC,60640,Independent1,Owner-Operator
1074,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,SOHA TAXI INC,60630,Globe Taxi Association Inc,Owner-Operator
1861,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Hybrid,FALSE,A1- HUSSAIN EXPRESS INC,60659,City Service Taxi Association,Owner-Operator
629,ACTIVE,TOYOTA,CAMRY,2020,WHITE/BLUE/STRIPES,Hybrid,FALSE,"PARAMOUNT TAXI, INC",60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
2637,ACTIVE,KIA,SOUL,2014,WHITE,Gasoline,FALSE,KHANZADA EXPRESS INC,60630,Globe Taxi Association Inc,Owner-Operator
3204,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,"HOWLADER TRANS, INC",60659,City Service Taxi Association,Owner-Operator
5777,ACTIVE,TOYOTA,PRIUS,2015,BLUE/WHITE,Hybrid,FALSE,CRYSTAL EXPRESS INC.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
358,ACTIVE,TOYOTA,CAMRY,2018,WHITE,Gasoline,FALSE,EBIRA TRANSPORT LLC,60656,Flash Cab Co,Owner-Operator
6365,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,HASHASO INC,60641,Sun Taxi Association Inc,Owner-Operator
3419,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,EBELLE ONE INC,60656,Flash Cab Co,Owner Manager
52,ACTIVE,TOYOTA,PRIUS,2016,BLUE/WHITE,Hybrid,FALSE,HAZE CORPORATION,60641,Sun Taxi Association Inc,Owner-Operator
4556,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,MHMKANAS INC,60641,Sun Taxi Association Inc,Owner Manager
2639,ACTIVE,TOYOTA,CAMRY,2015,BLUE/WHITE,Hybrid,FALSE,CRYSTAL EXPRESS INC.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
2981,ACTIVE,TOYOTA,SCION,2014,WHITE/RED,Gasoline,FALSE,MOHAN S MALLHI,60639,Independent2,Owner-Operator
2621,ACTIVE,TOYOTA,RAV4,2018,BLUE/WHITE,Hybrid,FALSE,TOWER CAB CO.,60641,Sun Taxi Association Inc,Owner-Operator
6438,ACTIVE,TOYOTA,RAV4,2018,WHITE/BLACK/STRIPES,Hybrid,FALSE,ABUN CORP,60640,Independent1,Owner Manager
6597,ACTIVE,TOYOTA,PRIUS,2013,BLUE/WHITE,Gasoline,FALSE,FAKHAR-CORPORATION,60641,Sun Taxi Association Inc,Owner-Operator
4131,ACTIVE,TOYOTA,CAMRY,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,CHICAB THREE INC.,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
6962,ACTIVE,TOYOTA,SIENNA,2019,WHITE/RED/STRIPES,Gasoline,TRUE,CHITOWNCABBIE INC.,60656,Independent2,Owner-Operator
4496,ACTIVE,TOYOTA,SIENNA,2020,WHITE,Gasoline,TRUE,FAIZ CAB INC,60656,Flash Cab Co,Owner Manager
3026,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Gasoline,FALSE,"SALLBEG, INC.",60659,City Service Taxi Association,Owner-Operator
877,ACTIVE,TOYOTA,SIENNA,2019,BLUE/WHITE,Gasoline,TRUE,"RIDGEWAY VENTURES, INC",60641,Sun Taxi Association Inc,Owner Manager
254,ACTIVE,TOYOTA,PRIUS,2012,BLUE/WHITE,Hybrid,FALSE,"TEWOLDE, INC.",60641,Sun Taxi Association Inc,Owner Manager
906,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,"CARFEM TRANS, INC",60659,City Service Taxi Association,Owner-Operator
5261,ACTIVE,NISSAN,KICKS,2019,LAVENDER,Gasoline,FALSE,THASOS CAB CORP,60659,CHICAGO CITY TAXI ASSOC,Top Cab Corp.
3901,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,TARAS TAXI INC,60656,Flash Cab Co,Owner-Operator
4177,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,ABDUL LLC,60656,Flash Cab Co,Owner Manager
6255,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Hybrid,FALSE,GIOBAL TRANS INC,60659,City Service Taxi Association,Owner-Operator
1925,ACTIVE,FORD,ESCAPE,2012,YELLOW,Hybrid,FALSE,ACCORD CAB COMPANY LLC,60613,Yellow Cab Association,Owner Manager
4664,ACTIVE,TOYOTA,SIENNA,2023,BLUE/WHITE,Hybrid,TRUE,ASOMDWE CORP.,60641,Sun Taxi Association Inc,Owner Manager
3394,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,JINDI TRANS INC,60659,City Service Taxi Association,Owner Manager
337,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,CHITOWN CAB INC. #IV,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
2320,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,SIRI-LAK INC.,60656,Flash Cab Co,Owner Manager
1562,ACTIVE,TOYOTA,CAMRY,2015,BLACK,Gasoline,FALSE,LUXENATURALLE LLC,60612,Independent1,Owner-Operator
1715,ACTIVE,TOYOTA,RAV4,2022,GRAY/WHITE,Hybrid,FALSE,ETHIO TAXI INC,60645,Choice Taxi Association Inc,Owner-Operator
2772,ACTIVE,TOYOTA,CAMRY,2021,WHITE,Hybrid,FALSE,GOSSA CORPORATION,60645,Independent1,Owner-Operator
5066,ACTIVE,TOYOTA,PRIUS,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,JOTI CAB COMPANY,60646,Blue Ribbon Assn Inc,Owner Manager
2012,ACTIVE,TOYOTA,COROLLA,2017,WHITE,Gasoline,FALSE,ITHAKA CAB CORP,60618,Top Cab Association,Top Cab Corp.
3871,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC SERIES XIV,60618,Yellow Cab Association,Owner Manager
6055,ACTIVE,TOYOTA,CAMRY,2019,WHITE,Hybrid,FALSE,MMTS INC,60659,City Service Taxi Association,Owner Manager
729,ACTIVE,TOYOTA,PRIUS,2014,GREEN,Hybrid,FALSE,NECT 32 LLC,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
6069,ACTIVE,TOYOTA,SIENNA,2021,WHITE/BLACK,Hybrid,TRUE,DOMMION TRANS INC,60659,INDEPENDENT4,Owner-Operator
2944,ACTIVE,TOYOTA,RAV4,2016,WHITE,Hybrid,FALSE,ENO MARY TRANS INC,60659,City Service Taxi Association,Owner-Operator
3309,ACTIVE,TOYOTA,SIENNA,2019,CREAM/BLUE,Gasoline,TRUE,KYEREMAACHAKUS INC,60641,Blue Diamond Taxi Affil Inc,Owner Manager
6135,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE,Hybrid,FALSE,BEOWULF TRANS INC,60625,Peace Taxi Assoc Inc,Owner-Operator
1280,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Gasoline,FALSE,CHRISAM CORP,60641,Yellow Cab Association,Owner-Operator
5601,ACTIVE,TOYOTA,SIENNA,2022,WHITE,Hybrid,TRUE,PIONEER TRANS INC,60630,Globe Taxi Association Inc,Owner-Operator
5762,ACTIVE,TOYOTA,SIENNA,2020,YELLOW,Gasoline,TRUE,PENN - J INC,60641,Yellow Cab Association,Owner Manager
2647,ACTIVE,TOYOTA,PRIUS,2014,YELLOW,Hybrid,FALSE,"TAXI MEDALLION GROUP,LLC SERIES VI",60618,Yellow Cab Association,Owner Manager
6147,ACTIVE,TOYOTA,COROLLA,2015,CREAM/GREEN,Hybrid,FALSE,LONDON TAXI INC,60641,Checker Taxi Association Co.,Owner-Operator
2609,ACTIVE,TOYOTA,CAMRY,2019,WHITE,Hybrid,FALSE,GELL TRANS INC,60656,Flash Cab Co,Owner Manager
193,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,JACKSON STREET TAXI LLC,60630,Flash Cab Co,Star North Management LLC
1271,ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,TRUE,MELAKE TESFAMICHAEL,60645,Independent1,Owner-Operator
6813,ACTIVE,TOYOTA,RAV4,2023,BLUE/WHITE,Hybrid,FALSE,MAHIRA TAXI CORP,60641,Sun Taxi Association Inc,Owner-Operator
